time,open,high,low,close,Volume,Volume MA,MA,Histogram,MACD,Signal,RSI,RSI-based MA
2016-11-17T03:30:00+07:00,2176.43,2177.42,2174.77,2176.94,2400,3419.9,2138.09539325842,-0.475335240972915,5.03030590211392,5.50564114308684,62.2726086197626,62.4987466657556
2016-11-17T21:30:00+07:00,2178.61,2184.02,2176.65,2180.99,3598,3419.8,2138.65696629213,-0.248192942395637,5.19539996509229,5.44359290748793,66.3843240936084,62.8224217335115
2016-11-17T22:30:00+07:00,2180.98,2183.77,2179.03,2182.63,3601,3419.85,2139.25640449438,-0.0377810947512929,5.39636653904881,5.43414763380011,67.9094877063562,63.2420382033099
2016-11-17T23:30:00+07:00,2182.65,2188.06,2181.66,2187.6,3600,3419.85,2139.94696629213,0.363713224898563,5.88878916492331,5.52507594002475,72.0483357559124,63.9672805955638
2016-11-18T00:30:00+07:00,2187.62,2187.75,2185.19,2186.18,3600,3419.85,2140.59584269663,0.455303492638542,6.09420530582293,5.63890181318438,69.298277395859,64.5756581498253
2016-11-18T01:30:00+07:00,2186.22,2187.29,2183.55,2184.54,3600,3419.85,2141.25191011236,0.33277297650173,6.05486803381154,5.72209505730982,66.1574994986882,64.7253165612199
2016-11-18T02:30:00+07:00,2184.55,2186.31,2183.35,2185.94,3600,3479.85,2141.96202247191,0.275706194447253,6.06672780036888,5.79102160592163,67.5111842566156,64.7002913983725
2016-11-18T03:30:00+07:00,2185.94,2187.2,2185.65,2187.12,2400,3419.9,2142.70426966292,0.247994071459561,6.10101419524608,5.85302012378652,68.6494379827635,64.6907542094842
2016-11-18T21:30:00+07:00,2186.85,2189.89,2184.8,2185.73,3599,3419.9,2143.52471910112,0.0755569706949606,5.94746633715522,5.87190936646026,65.7281518518614,64.9512416446613
2016-11-18T22:30:00+07:00,2185.73,2185.83,2180.42,2182.63,3599,3419.8,2144.33415730337,-0.287851919338108,5.51209446728763,5.79994638662573,59.6333715932427,64.7449757768522
2016-11-18T23:30:00+07:00,2182.62,2182.63,2180.52,2181.57,3600,3419.8,2145.18460674157,-0.621063625687667,5.02361685451615,5.64468048020382,57.6643832834015,64.6086114802729
2016-11-19T00:30:00+07:00,2181.58,2184.1,2181.21,2183.48,3600,3419.8,2146.02505617977,-0.726926822898029,4.73602195158128,5.46294877447931,60.2135660493567,64.6958734649615
2016-11-19T01:30:00+07:00,2183.48,2184.63,2181.8,2181.92,3600,3419.8,2146.81382022472,-0.904533335500053,4.33228210510424,5.23681544060429,57.1848935473161,64.4549865977925
2016-11-19T02:30:00+07:00,2181.93,2184.72,2181.7,2184.56,3600,3479.8,2147.68146067415,-0.847700938944994,4.17718926692305,5.02489020586805,60.7801350760691,64.3882611936295
2016-11-19T03:30:00+07:00,2184.54,2184.89,2180.38,2181.9,2400,3419.85,2148.52752808988,-0.983207560426784,3.79588075533456,4.77908831576135,55.7045714745941,63.9191156832603
2016-11-21T21:30:00+07:00,2186.43,2193.72,2186.43,2188.92,3599,3419.8,2149.47224719101,-0.612169156508406,4.01387687012584,4.62604602663425,64.2009566650844,63.7631608669372
2016-11-21T22:30:00+07:00,2188.93,2193.56,2188.81,2192.58,3600,3419.8,2150.50988764045,-0.156120683412387,4.43089517236876,4.58701585578115,67.6815585514342,63.7468802130142
2016-11-21T23:30:00+07:00,2192.59,2194.31,2192.42,2194.21,3600,3419.8,2151.53483146067,0.200109612648335,4.83715287159157,4.63704325894324,69.1214540501366,63.5378172340302
2016-11-22T00:30:00+07:00,2194.22,2197.53,2194.1,2196.66,3600,3419.8,2152.57168539325,0.526976022426313,5.29576328697613,4.76878726454981,71.1985567913216,63.6735514765632
2016-11-22T01:30:00+07:00,2196.66,2197.1,2195.31,2195.84,3600,3419.8,2153.67168539325,0.608417994198227,5.5293097572976,4.92089176309937,69.5131658441906,63.9132419298134
2016-11-22T02:30:00+07:00,2195.83,2196.52,2194.96,2195.91,3600,3479.8,2154.73775280899,0.58717437327112,5.65485972968827,5.06768535641715,69.5793671539559,64.0609692796234
2016-11-22T03:30:00+07:00,2195.91,2198.7,2195.67,2198.18,2400,3419.9,2155.83370786516,0.641743609132523,5.8698648678328,5.22812125870028,71.723686859737,64.2805584851215
2016-11-22T21:30:00+07:00,2201.56,2203.56,2200.78,2201.34,3599,3419.8,2157.0317977528,0.796305322675577,6.22350291204475,5.42719758936917,74.4261698965389,64.9018454883128
2016-11-22T22:30:00+07:00,2201.38,2201.87,2196.88,2196.89,3600,3419.8,2158.18438202247,0.517970641069563,6.07466089070613,5.55669024963656,65.0042471559746,65.2854794570794
2016-11-22T23:30:00+07:00,2196.88,2197.55,2194.51,2197.43,3600,3419.8,2159.36280898876,0.300165232101479,5.93189678976341,5.63173155766194,65.5737836979817,65.8504366295494
2016-11-23T00:30:00+07:00,2197.43,2199.52,2197.16,2198.87,3600,3419.8,2160.58775280898,0.18846787817504,5.86731640538073,5.67884852720569,67.1109166692447,66.34310453097
2016-11-23T01:30:00+07:00,2198.86,2199.46,2197.62,2198.76,3600,3419.8,2161.82483146067,0.0497854220235068,5.74108030473508,5.69129488271157,66.8653112799507,67.0345629404439
2016-11-23T02:30:00+07:00,2198.76,2201.77,2198.67,2201.27,3600,3479.8,2163.06146067415,0.068547998253111,5.77697988052796,5.70843188227485,69.5992844419492,67.6645021808639
2016-11-23T03:30:00+07:00,2201.29,2204.8,2201.29,2202.94,2400,3419.85,2164.25573033707,0.131247432952343,5.87249117346528,5.74124374051294,71.2962662181095,68.7781946625435
2016-11-23T21:30:00+07:00,2198.55,2200.01,2194.51,2199.68,3599,3419.85,2165.39640449438,-0.0967213907003668,5.62034200213748,5.71706339283784,63.8084159997484,68.750156043591
2016-11-23T22:30:00+07:00,2199.68,2201.16,2196.96,2197.28,3600,3419.85,2166.52438202247,-0.43982130657439,5.16728675961986,5.60710806619425,58.9037271335589,68.1231680851713
2016-11-23T23:30:00+07:00,2197.28,2201.1,2197.13,2200.71,3600,3419.85,2167.69303370786,-0.464037874275655,5.02706072334968,5.49109859762533,63.2512657281328,67.7038689193139
2016-11-24T00:30:00+07:00,2200.71,2203.03,2200.3,2201.36,3600,3419.85,2168.94269662921,-0.463470533876928,4.91176043027917,5.3752309641561,64.027889795331,67.1916784196003
2016-11-24T01:30:00+07:00,2201.36,2202.7,2200.67,2202.28,3597,3419.7,2170.25842696629,-0.429111748618185,4.83884127838337,5.26795302700156,65.1504879283331,66.8800585684676
2016-11-24T02:30:00+07:00,2202.28,2203.05,2200.88,2202.16,3603,3479.85,2171.19550561797,-0.440766622563741,4.71699474879688,5.15776137136062,64.8661370736908,66.5433992770201
2016-11-24T03:30:00+07:00,2202.16,2204.72,2201.99,2204.72,2400,3419.9,2172.09314606741,-0.308615063592798,4.77199254186962,5.08060760546242,68.0680244774042,66.2822805354249
2016-11-25T21:30:00+07:00,2206.27,2210.08,2206.27,2209.98,3599,3419.85,2173.00842696629,0.0797550669091933,5.18030143909891,5.10054637218972,73.4266860893746,66.2108888349132
2016-11-25T22:30:00+07:00,2209.98,2210.75,2209.51,2210.54,3600,3419.85,2173.9413483146,0.308234232402691,5.48583916269308,5.17760493029039,73.928319593644,66.848322580461
2016-11-25T23:30:00+07:00,2210.54,2210.71,2209.86,2210.45,3600,3419.85,2174.8602247191,0.382335573586438,5.65552439727344,5.273188823687,73.6875652173601,67.4278784032737
2016-11-26T00:30:00+07:00,2210.46,2213.35,2210.23,2213.35,3001,3389.9,2175.84314606741,0.545734765240701,5.95535728023788,5.40962251499718,76.3591370321001,68.0884655720491
2016-11-26T01:30:00+07:00,2213.35,2213.35,2213.35,2213.35,1,3209.95,2176.76258426966,0.57022339896012,6.12240176369733,5.55217836473721,76.3591370321001,68.7665959829169
2016-11-28T21:30:00+07:00,2210.21,2210.33,2207.15,2208.33,3599,3269.9,2177.67325842696,0.184697524630322,5.78305027052511,5.59835274589479,63.4298497618856,68.3259220771981
2016-11-28T22:30:00+07:00,2208.34,2211.14,2203.34,2205.22,3600,3269.95,2178.44865168539,-0.316136821787234,5.20318171866074,5.51931854044798,56.9916272014852,67.3041621474392
2016-11-28T23:30:00+07:00,2205.23,2207.94,2204.35,2207.8,3600,3269.95,2179.15764044943,-0.499146673697551,4.89538519832604,5.39453187202359,60.5674135894992,67.0726619752786
2016-11-29T00:30:00+07:00,2207.81,2210.1,2207.08,2207.28,3600,3269.95,2179.88483146067,-0.670053712485729,4.55696473141643,5.22701844390216,59.4937742954353,67.1148082011269
2016-11-29T01:30:00+07:00,2207.29,2208.82,2206.67,2206.7,3600,3269.95,2180.63617977528,-0.826717584976022,4.19362146268213,5.02033904765815,58.2534077647503,66.7578183465996
2016-11-29T02:30:00+07:00,2206.7,2207.17,2202.67,2202.69,3600,3269.95,2181.32168539325,-1.18325186798722,3.54127421267412,4.72452608066135,50.4257481784776,65.7862368025386
2016-11-29T03:30:00+07:00,2202.69,2203.55,2200.36,2201.72,2400,3209.95,2182.0204494382,-1.44966836755893,2.91244062121268,4.36210898877161,48.7203225155003,64.6126535587648
2016-11-29T21:30:00+07:00,2200.76,2203.66,2198.15,2201.91,3598,3269.85,2182.7715730337,-1.56830221572607,2.40173121911403,3.9700334348401,49.0835719295089,63.4853274770376
2016-11-29T22:30:00+07:00,2201.9,2206.61,2201.89,2206.52,3601,3269.95,2183.40966292134,-1.30244122660601,2.34198190158259,3.64442312818859,57.0359475183276,62.6973219799607
2016-11-29T23:30:00+07:00,2206.47,2209.23,2206.3,2207.1,3600,3269.95,2184.0011235955,-1.06373985291476,2.31474831204514,3.3784881649599,57.9262988724648,61.5901514644671
2016-11-30T00:30:00+07:00,2207.11,2208.98,2206.75,2208.05,3600,3269.95,2184.61797752809,-0.828537706538929,2.34281603178624,3.17135373832517,59.4100300086506,60.5531307798247
2016-11-30T01:30:00+07:00,2208.11,2209.86,2207.75,2209.09,3600,3269.95,2185.16292134831,-0.6002264984468,2.42107061526667,3.02129711371347,61.0302232926392,59.6490349280589
2016-11-30T02:30:00+07:00,2209.08,2210.46,2204.89,2205.59,3600,3270.1,2185.58471910112,-0.676567003894546,2.17558835884529,2.85215536273983,53.3170421004025,58.0031710043663
2016-11-30T03:30:00+07:00,2205.59,2205.66,2202.96,2204.66,2400,3209.95,2186.04988764045,-0.774301976793958,1.88427789174739,2.65857986854135,51.4561323887965,56.224384958416
2016-11-30T21:30:00+07:00,2204.97,2214.1,2204.95,2206.35,3599,3269.9,2186.58404494382,-0.711356088600514,1.7693847577907,2.48074084639122,54.5598851194983,55.5908160553883
2016-11-30T22:30:00+07:00,2206.34,2210.83,2206.34,2207.25,3600,3269.95,2187.11786516854,-0.599792907049792,1.73099971257898,2.33079261962877,56.1671695712292,55.5319262246558
2016-11-30T23:30:00+07:00,2207.23,2209.24,2204.9,2205.76,3599,3269.9,2187.58168539325,-0.614762841385757,1.56233906789657,2.17710190928233,52.835170451274,54.979623143354
2016-12-01T00:30:00+07:00,2205.79,2208.56,2205.43,2207.77,3601,3269.95,2187.99325842696,-0.483493540480233,1.57273498368204,2.05622852416227,56.5774175457623,54.7713119469488
2016-12-01T01:30:00+07:00,2207.76,2208.74,2202.63,2203.64,3600,3299.9,2188.32808988764,-0.65818414997637,1.23349833669181,1.89168248666818,48.1276042731305,54.0480402689759
2016-12-01T02:30:00+07:00,2203.64,2206.26,2200.52,2205.74,3600,3479.85,2188.71438202247,-0.616402753073185,1.1211790453267,1.73758179839988,52.0491244963173,54.1639957202502
2016-12-01T03:30:00+07:00,2205.71,2205.71,2198.81,2198.81,2400,3419.9,2189.06640449438,-1.01599974389836,0.467582118526934,1.48358186242529,41.0265753858005,53.614442353843
2016-12-01T21:30:00+07:00,2200.17,2202.6,2196.16,2198.43,3599,3419.85,2189.52460674157,-1.2509752557316,-0.0801372072392041,1.17083804849239,40.5198513527991,53.0027480269352
2016-12-01T22:30:00+07:00,2198.43,2199.73,2193.48,2196.35,3600,3419.85,2189.9997752809,-1.47609021200838,-0.674274716518084,0.801815495490298,37.7699502776893,51.6266053668896
2016-12-01T23:30:00+07:00,2196.33,2199.43,2194.71,2195,3600,3419.85,2190.36235955056,-1.63327266233723,-1.23977533243124,0.393497329905991,36.0594488962745,50.0646875114474
2016-12-02T00:30:00+07:00,2195,2196.67,2188.89,2189.99,3600,3419.85,2190.66415730337,-1.96948666102977,-2.06836099638122,-0.0988743353514501,30.533118778851,48.0020509950332
2016-12-02T01:30:00+07:00,2189.97,2192.66,2188.67,2190.26,3600,3419.85,2191.00460674157,-2.05884314899628,-2.6724282715968,-0.61358512260052,31.145554405406,45.8674317888022
2016-12-02T02:30:00+07:00,2190.27,2192.3,2188.32,2188.91,3600,3479.85,2191.32247191011,-2.08748201229782,-3.22293763797279,-1.13545562567497,29.7340215705349,44.1829303223831
2016-12-02T03:30:00+07:00,2188.9,2191.51,2187.44,2191.08,2400,3419.95,2191.62168539325,-1.84716697781892,-3.44441434794862,-1.5972473701297,34.845537671373,42.9964592711386
2016-12-02T21:30:00+07:00,2191.12,2196.34,2190.46,2193.35,3599,3419.85,2191.92865168539,-1.44028272835549,-3.39760078057407,-1.95731805221858,39.7805918478544,41.9407954660212
2016-12-02T22:30:00+07:00,2193.37,2197.95,2193.19,2196.91,3600,3419.85,2192.33314606741,-0.864718184620727,-3.03821578299448,-2.17349759837376,46.610466172988,41.2581737947182
2016-12-02T23:30:00+07:00,2196.91,2197.09,2192.68,2193.37,3600,3419.85,2192.73674157303,-0.664734690223735,-3.00441596115343,-2.33968127092969,41.5625061811789,40.4529834897114
2016-12-03T00:30:00+07:00,2193.38,2195,2189.24,2189.24,3600,3419.85,2193.03853932584,-0.746778943402077,-3.27315495018229,-2.52637600678021,36.5844432664568,39.0249138983325
2016-12-03T01:30:00+07:00,2189.23,2190.73,2188.37,2190.32,3600,3419.85,2193.35629213483,-0.667099740891979,-3.36025068289518,-2.69315094200321,38.6536586932893,38.3482034997724
2016-12-03T02:30:00+07:00,2190.32,2191.81,2189.48,2191.8,3600,3479.85,2193.64303370786,-0.463184804142356,-3.27213194718115,-2.80894714303879,41.4720163405301,37.592695774359
2016-12-03T03:30:00+07:00,2191.79,2194.09,2190.64,2191.95,2400,3419.9,2193.95483146067,-0.275912674972038,-3.15383798675384,-2.8779253117818,41.7640365640626,37.6453715728063
2016-12-05T21:30:00+07:00,2200.65,2209.42,2199.97,2206.59,3599,3419.85,2194.35797752809,0.816457759884698,-1.85735311192593,-2.67381087181063,61.7980935356468,39.1652460144383
2016-12-05T22:30:00+07:00,2206.58,2208.49,2205.5,2206.6,3599,3419.85,2194.75842696629,1.4833491207862,-0.819624470827876,-2.30297359161408,61.8077584140681,40.8822323098939
2016-12-05T23:30:00+07:00,2206.58,2207.66,2203.19,2204.12,3601,3419.85,2195.13224719101,1.68631205830478,-0.195083518733099,-1.88139557703788,57.8957953382613,42.4419713414644
2016-12-06T00:30:00+07:00,2204.14,2205.65,2202.76,2204.44,3600,3419.85,2195.51898876404,1.7627000076718,0.321979432551871,-1.44072057511993,58.2628724375633,44.4226680313724
2016-12-06T01:30:00+07:00,2204.44,2205.05,2201.25,2202.1,3599,3419.8,2195.83550561797,1.58197628846937,0.536749785466782,-1.04522650300259,54.5197321906277,46.0922521588883
2016-12-06T02:30:00+07:00,2202.08,2204.82,2200.77,2204.44,3601,3479.85,2196.1206741573,1.54463481518505,0.885567015978722,-0.659067799206327,57.4627842900947,48.0728780674283
2016-12-06T03:30:00+07:00,2204.43,2205.02,2203.75,2204.71,2400,3419.9,2196.39393258427,1.4634969583062,1.17030339867642,-0.293193559629777,57.8020956582659,49.7126322093492
2016-12-06T21:30:00+07:00,2207.26,2207.46,2202.21,2202.21,3599,3419.85,2196.6913483146,1.17905122282098,1.18062046889645,0.00156924607546843,53.543221785993,50.6956772049305
2016-12-06T22:30:00+07:00,2202.24,2206.65,2202.24,2206.1,3600,3419.85,2197.02662921348,1.18719473879223,1.48556266956575,0.298367930773525,58.6486812725465,51.5555497120418
2016-12-06T23:30:00+07:00,2206.12,2208.47,2204.11,2208.42,3600,3419.85,2197.4111235955,1.27540104346884,1.89261923510958,0.617218191640736,61.3750039798977,52.970728126236
2016-12-07T00:30:00+07:00,2208.42,2209.68,2207.8,2208.34,3600,3419.85,2197.79921348314,1.25309594265901,2.1835881199645,0.930492177305488,61.2251031257661,54.7307752590438
2016-12-07T01:30:00+07:00,2208.33,2210.65,2207.53,2210,3600,3419.85,2198.18898876404,1.27088038000766,2.51909265231507,1.2482122723074,63.2318260862873,56.486358644258
2016-12-07T02:30:00+07:00,2209.99,2211.5,2208.55,2208.74,3600,3479.85,2198.55213483146,1.12361570181187,2.65273189957225,1.52911619776037,60.6654214687478,57.8573161534164
2016-12-07T03:30:00+07:00,2208.77,2212.78,2208.77,2212.23,2400,3419.9,2198.94865168539,1.18119424896493,3.00560900896653,1.8244147600016,64.9132947925907,59.5108345983112
2016-12-07T21:30:00+07:00,2210.72,2214.21,2208.93,2214.19,3598,3419.8,2199.32168539325,1.26381299244282,3.40418100055513,2.14036800811231,67.0644758417688,59.8870047630342
2016-12-07T22:30:00+07:00,2214.2,2214.74,2211.53,2213.5,3601,3419.85,2199.66853932584,1.18579814024398,3.62261568341728,2.4368175431733,65.5410357575931,60.1536674304289
2016-12-07T23:30:00+07:00,2213.5,2219.32,2213.48,2218.73,3600,3419.85,2200.01831460674,1.38628882570731,4.16967857530744,2.78338974960013,70.931150063892,61.0847641965453
2016-12-08T00:30:00+07:00,2218.74,2229.66,2218.53,2227.77,3600,3419.85,2200.48561797752,1.99081700009529,5.27191099971924,3.28109399962395,77.4864335687515,62.4578757059159
2016-12-08T01:30:00+07:00,2227.75,2235.57,2227.14,2233.13,3600,3419.85,2201.0315730337,2.57751120170462,6.50298300175473,3.92547180005011,80.3202074191468,64.3007667936673
2016-12-08T02:30:00+07:00,2233.13,2239.95,2232.61,2238.95,3600,3479.85,2201.62719101123,3.14575339111334,7.85766353894178,4.71191014782844,82.8451458806599,66.1137926215648
2016-12-08T03:30:00+07:00,2238.89,2241.63,2236.92,2241.35,2400,3419.9,2202.23651685393,3.44721580364996,9.02092990239089,5.57371409874093,83.7698962582268,67.968635521562
2016-12-08T21:30:00+07:00,2241.13,2244.03,2237.57,2240.06,3599,3419.9,2202.84696629213,3.32231858101464,9.72661232500923,6.40429374399459,81.2350926304356,69.946626296165
2016-12-08T22:30:00+07:00,2240.06,2243.97,2239.42,2242.44,3600,3419.85,2203.51898876404,3.1633733079342,10.3585103789123,7.19513707097814,82.2992825532179,71.6359549590702
2016-12-08T23:30:00+07:00,2242.42,2248.73,2240.56,2247.42,3600,3419.85,2204.25887640449,3.15013550858703,11.1328064567119,7.9826709481249,84.3050055449118,73.273812213714
2016-12-09T00:30:00+07:00,2247.43,2250.52,2246.74,2247.81,3600,3419.9,2204.98168539325,2.92881540531526,11.643690204769,8.71487479945371,84.4535753512215,74.9329888012466
2016-12-09T01:30:00+07:00,2247.78,2251.69,2245.24,2247.05,3600,3419.85,2205.71348314606,2.50860963455787,11.8506368426511,9.34202720809318,82.8085290374936,76.3313247263327
2016-12-09T02:30:00+07:00,2247.16,2247.84,2242.77,2244.34,3600,3479.85,2206.38516853932,1.8556119880954,11.6615421932124,9.80593020511703,77.0455377644972,77.5013330331719
2016-12-09T03:30:00+07:00,2244.33,2247.71,2244.28,2246.19,2400,3419.9,2207.10752808988,1.37771535145979,11.5280743944418,10.150359042982,78.1628045151477,78.4477265847832
2016-12-09T21:30:00+07:00,2249.73,2253.73,2249.23,2252.13,3599,3419.85,2207.81775280898,1.29249491993763,11.765977692904,10.4734827729664,81.3086030908113,79.4651642454291
2016-12-09T22:30:00+07:00,2252.09,2255.06,2251.11,2251.85,3600,3419.85,2208.48370786516,1.05797199590549,11.7959477678482,10.7379757719428,80.7183171786384,80.5492557755037
2016-12-09T23:30:00+07:00,2251.85,2253.81,2250.97,2253.12,3600,3419.85,2209.14561797752,0.838669287980132,11.7863123819179,10.9476430939378,81.3786567114022,81.2955062503259
2016-12-10T00:30:00+07:00,2253.1,2254.58,2252.15,2253.19,3600,3419.85,2209.78078651685,0.561909833441513,11.6500303857397,11.0881205522982,81.4164339684408,81.5762205645894
2016-12-10T01:30:00+07:00,2253.18,2255.39,2252.69,2253.68,3600,3419.85,2210.4306741573,0.289168503808192,11.4495811820584,11.1604126782502,81.6963576613112,81.6745170104583
2016-12-10T02:30:00+07:00,2253.69,2259.8,2253.44,2259.22,3600,3479.85,2211.14202247191,0.354863336971317,11.6039918494644,11.249128512493,84.5330578247907,81.7950821493248
2016-12-10T03:30:00+07:00,2259.22,2259.71,2257.49,2259.53,2400,3419.95,2211.8313483146,0.294664381574226,11.6174589894608,11.3227946078866,84.6761710669004,81.85981606423
2016-12-12T21:30:00+07:00,2258.83,2264.03,2256.99,2257.16,3598,3419.8,2212.45853932584,-0.0129895715699355,11.3065576434242,11.3195472149941,78.6820903949946,81.6774587616985
2016-12-12T22:30:00+07:00,2257.12,2259.58,2256.48,2258.39,3601,3419.85,2213.14955056179,-0.229842599099337,11.03224396612,11.2620865652193,79.4934177249095,81.4770398453908
2016-12-12T23:30:00+07:00,2258.46,2259.06,2252.37,2253.39,3600,3419.85,2213.77831460674,-0.775475759332023,10.2927418660543,11.0682176253863,68.1405248489266,80.3224340813918
2016-12-13T00:30:00+07:00,2253.4,2256.44,2253.3,2255.49,3600,3419.85,2214.41449438202,-1.04370606611482,9.76358504274276,10.8072911088576,70.0736630615282,79.2952974892709
2016-12-13T01:30:00+07:00,2255.49,2256.95,2253.6,2255.23,3600,3419.85,2215.04898876404,-1.27223543199513,9.21699681886366,10.4892322508588,69.511297881292,78.3454952638279
2016-12-13T02:30:00+07:00,2255.24,2256.31,2253.41,2255.13,3600,3479.85,2215.65415730337,-1.45079062215938,8.67574397315957,10.126534595319,69.281000453095,77.7908854558706
2016-12-13T03:30:00+07:00,2255.11,2257.53,2254.19,2256.96,2400,3419.9,2216.2611235955,-1.46218807256818,8.29879950460872,9.7609875771769,71.1638138674156,77.2909575524612
2016-12-13T21:30:00+07:00,2263.32,2272.54,2263.32,2267.67,3599,3419.85,2217.02505617977,-0.798183339809178,8.76325840241543,9.56144174222461,79.1991541931248,77.1402826311979
2016-12-13T22:30:00+07:00,2267.86,2270.61,2264.62,2269.87,3600,3419.85,2217.8406741573,-0.286926926463474,9.20278308414527,9.48971001060874,80.4069313432247,77.1180407858112
2016-12-13T23:30:00+07:00,2269.86,2273.71,2268.52,2271.59,3600,3419.85,2218.63707865168,0.0718103793739875,9.57947298482623,9.50766260545224,81.3201397213371,77.1138610008065
2016-12-14T00:30:00+07:00,2271.61,2277.33,2271.5,2277.33,3600,3419.85,2219.4906741573,0.57252939922088,10.2233243544783,9.65079495525746,84.000229323103,77.2984178118538
2016-12-14T01:30:00+07:00,2277.32,2277.53,2271.05,2271.08,3600,3419.85,2220.26370786516,0.369512588861809,10.1126856913347,9.74317310247291,71.9032480673462,76.5989099837135
2016-12-14T02:30:00+07:00,2271.09,2273.89,2270.69,2273.22,3600,3479.85,2221.06213483146,0.270638275921863,10.0814709473752,9.81083267145337,73.320021643398,75.7979788278997
2016-12-14T03:30:00+07:00,2273.23,2274.99,2270.73,2271.72,2400,3419.9,2221.81494382022,0.009308481983199,9.82246827393237,9.81315979194917,70.6315513293648,74.79479170379
2016-12-14T21:30:00+07:00,2268.35,2272.58,2266.47,2268.75,3599,3419.85,2222.47528089887,-0.433979102259421,9.2706859141249,9.70466501638432,65.5095777418511,73.8538979428512
2016-12-14T22:30:00+07:00,2268.75,2270.46,2266.73,2268.23,3599,3419.8,2223.12348314606,-0.810734034180513,8.69124747365868,9.50198150783919,64.6259344136012,72.7919348491863
2016-12-14T23:30:00+07:00,2268.22,2269.75,2264.84,2269.36,3600,3419.8,2223.78539325842,-1.01889050033112,8.22836838242529,9.24725888275641,65.7084136198658,72.6182126185391
2016-12-15T00:30:00+07:00,2269.35,2271.76,2269.26,2271.75,3600,3419.8,2224.4415730337,-1.02772829455249,7.9625985145658,8.99032680911829,67.9428290407699,72.466010188485
2016-12-15T01:30:00+07:00,2271.73,2276.2,2256.9,2257.15,3600,3419.8,2224.93370786516,-1.99309342246733,6.49896003103413,8.49205345350146,47.5569325051433,70.8978412330458
2016-12-15T02:30:00+07:00,2257.42,2266.36,2248.44,2255,3600,3479.8,2225.45808988764,-2.70831273933086,5.10666252933788,7.81497526866874,45.396793706532,69.1918264654341
2016-12-15T03:30:00+07:00,2254.91,2264.58,2250.34,2253.28,2400,3419.9,2225.99808988764,-3.19563814151345,3.82042759177693,7.01606573329038,43.6871856274221,67.2292101625775
2016-12-15T21:30:00+07:00,2253.77,2268.46,2253.77,2264.38,3599,3419.8,2226.63382022471,-2.68915169428512,3.65462611543398,6.3437778097191,55.3685078308418,65.5270211367001
2016-12-15T22:30:00+07:00,2264.38,2272.12,2264.38,2269.01,3600,3419.8,2227.32741573033,-1.99308525390335,3.85242124233991,5.84550649624326,59.1728256329694,64.0102993002533
2016-12-15T23:30:00+07:00,2268.69,2270.14,2265.21,2267.46,3600,3419.8,2228.01011235955,-1.60453321752765,3.8398399743337,5.44437319186135,57.4086252176971,62.3023339785647
2016-12-16T00:30:00+07:00,2267.45,2268.48,2264.13,2266.85,3600,3419.8,2228.73101123595,-1.36544813208274,3.73756302675793,5.10301115884067,56.6922637284312,60.3517650075167
2016-12-16T01:30:00+07:00,2266.87,2267.46,2257.91,2262.81,3600,3419.8,2229.41741573033,-1.44836172547329,3.29255900199905,4.74092072747234,52.0589990439968,58.9343186487061
2016-12-16T02:30:00+07:00,2262.86,2264.36,2260.95,2261.24,3600,3479.8,2230.08404494381,-1.56782064605802,2.78114491989982,4.34896556595784,50.3373039807656,57.2926959585181
2016-12-16T03:30:00+07:00,2261.23,2264.47,2260.6,2262.03,2400,3419.85,2230.70775280898,-1.54974016871352,2.41179035506593,3.96153052377946,51.2116605546894,55.9055609031841
2016-12-16T21:30:00+07:00,2266.81,2268.05,2262.79,2264.17,3599,3419.8,2231.34898876404,-1.3567144523488,2.26563745834346,3.62235191069226,53.5950445200164,55.0545228159102
2016-12-16T22:30:00+07:00,2264.18,2266.62,2257.62,2257.67,3600,3419.8,2231.90651685393,-1.61244756514297,1.60679245426354,3.21924001940651,46.2108049723989,53.7391564272529
2016-12-16T23:30:00+07:00,2257.65,2263.51,2257.2,2260.58,3600,3419.8,2232.48505617977,-1.53184875510946,1.30442907551969,2.83627783062915,49.561302629528,52.5857913565145
2016-12-17T00:30:00+07:00,2260.56,2261.14,2254.96,2255.6,3600,3419.8,2233.04696629213,-1.74469870883188,0.655404444589294,2.40010315342118,44.4576425583509,50.9082780363417
2016-12-17T01:30:00+07:00,2255.59,2258.87,2255.56,2256.69,3600,3419.8,2233.6315730337,-1.73896897569061,0.226391933807918,1.96536090949853,45.7738656694685,50.7809161195078
2016-12-17T02:30:00+07:00,2256.69,2259.28,2254.7,2256.13,3600,3479.8,2234.1908988764,-1.69787377474062,-0.156981308927243,1.54089246581337,45.1814701382896,50.7655358646333
2016-12-17T03:30:00+07:00,2256.14,2258.4,2254.24,2258.07,2400,3419.85,2234.76191011235,-1.4733525047306,-0.300798165099877,1.17255433963072,47.7063544734808,51.0526193536375
2016-12-19T21:30:00+07:00,2259.24,2264.74,2258.21,2262.58,3599,3419.85,2235.40033707865,-0.978263639766147,-0.0502752100769612,0.927988429689186,53.1129793247812,50.8915101746332
2016-12-19T22:30:00+07:00,2262.55,2267.47,2262.35,2263.1,3599,3419.8,2236.0220224719,-0.591944442362256,0.188057876736366,0.780002319098622,53.7072736205202,50.5011136023154
2016-12-19T23:30:00+07:00,2263.11,2263.84,2260.11,2263.01,3600,3419.8,2236.68910112359,-0.331631069862983,0.365463481769893,0.697094551632876,53.5806889640941,50.2276895842009
