,time,open,high,low,close,MA,Histogram,MACD,Signal,RSI,RSI-based MA
5927,2018-04-11 13:00:00+07:00,1189.47,1190.16,1178.88,1181.5,1179.490225,-2.556023349,0.323337991,2.87936134,33.83809778,56.91551716
5928,2018-04-11 14:00:00+07:00,1181.36,1181.52,1167.11,1167.11,1179.56809,-3.873468712,-1.96247455,1.910994162,25.15042404,54.3088086
5929,2018-04-12 09:00:00+07:00,1162.48,1166.17,1153.64,1164.57,1179.59809,-4.675683348,-3.933610022,0.742073325,23.98009991,51.56600746
5930,2018-04-12 10:00:00+07:00,1164.7,1170.41,1162.88,1163.21,1179.607978,-5.026946256,-5.541609494,-0.514663239,23.35348262,48.62626606
5931,2018-04-12 11:00:00+07:00,1164.62,1166.53,1163.91,1166.29,1179.65236,-4.782339721,-6.49258789,-1.710248169,27.94555431,45.84193345
5932,2018-04-12 13:00:00+07:00,1166.7,1169.64,1162.02,1163.77,1179.703483,-4.52355544,-7.364692469,-2.841137029,26.5442845,42.92336728
5933,2018-04-12 14:00:00+07:00,1164.09,1173.02,1164.09,1173.02,1179.819551,-3.508006721,-7.22614543,-3.718138709,38.69567613,40.59398819
5934,2018-04-13 09:00:00+07:00,1178.57,1181.52,1175.31,1175.97,1179.993371,-2.46542528,-6.799920309,-4.334495029,41.99144996,39.46636045
5935,2018-04-13 10:00:00+07:00,1176.02,1176.02,1170.89,1173.31,1180.100337,-1.812951986,-6.600685012,-4.787733026,39.90805704,38.1532302
5936,2018-04-13 11:00:00+07:00,1173.39,1173.76,1166.99,1166.99,1180.107753,-1.668635214,-6.873527043,-5.204891829,35.41246775,36.85832417
5937,2018-04-13 13:00:00+07:00,1166.03,1166.03,1153.93,1160.13,1180.116067,-1.881044811,-7.556197842,-5.675153032,31.29196171,35.31252577
5938,2018-04-13 14:00:00+07:00,1160.06,1160.06,1157.14,1157.14,1180.014382,-2.054647081,-8.243461883,-6.188814802,29.67140501,33.44512151
5939,2018-04-16 09:00:00+07:00,1156.54,1156.54,1141.81,1147.29,1179.736404,-2.627931372,-9.473729017,-6.845797645,25.06601458,31.75037459
5940,2018-04-16 10:00:00+07:00,1146.7,1152.99,1145.37,1148.82,1179.519326,-2.689441497,-10.20759952,-7.518158019,26.9623494,30.70080891
5941,2018-04-16 11:00:00+07:00,1148.75,1150.33,1148.74,1149.73,1179.320112,-2.4603942,-10.59365077,-8.133256569,28.12737203,30.29289993
5942,2018-04-16 13:00:00+07:00,1149.8,1159.45,1149.8,1154.78,1179.156292,-1.791425311,-10.37253821,-8.581112897,34.38257514,30.95233929
5943,2018-04-16 14:00:00+07:00,1154.64,1154.85,1148.49,1148.49,1178.847191,-1.601399834,-10.58286269,-8.981462856,30.78832792,31.43864129
5944,2018-04-17 09:00:00+07:00,1149.02,1156.7,1149.02,1151.04,1178.581124,-1.153730196,-10.4236256,-9.269895405,33.80926026,32.18548255
5945,2018-04-17 10:00:00+07:00,1151.08,1151.08,1143.62,1143.62,1178.221573,-1.201674295,-10.77198827,-9.570313978,29.74135511,32.31375404
5946,2018-04-17 11:00:00+07:00,1143.55,1143.82,1141.04,1141.43,1177.824944,-1.221240933,-11.09686514,-9.875624212,28.64583215,32.46386458
5947,2018-04-17 13:00:00+07:00,1141.2,1151.87,1139.33,1149.33,1177.56618,-0.57529173,-10.59473887,-10.01944714,37.57816545,32.38404239
5948,2018-04-17 14:00:00+07:00,1149.87,1153.28,1147.48,1153.28,1177.582809,0.203159619,-9.765497621,-9.968657239,41.52007852,32.35037301
5949,2018-04-18 09:00:00+07:00,1153.28,1160.32,1152.97,1152.97,1177.604045,0.751526749,-9.029248803,-9.780775552,41.29965082,32.44977256
5950,2018-04-18 10:00:00+07:00,1152.47,1155.07,1151.41,1151.67,1177.688989,1.06204287,-8.453221965,-9.515264835,40.33264072,32.80121349
5951,2018-04-18 11:00:00+07:00,1151.26,1152.35,1147.46,1147.46,1177.638989,1.019070805,-8.241426328,-9.260497133,37.28773364,33.22948291
5952,2018-04-18 13:00:00+07:00,1148.64,1150.81,1146.92,1147.61,1177.571798,1.032714206,-7.969604376,-9.002318582,37.46887078,33.78644475
5953,2018-04-18 14:00:00+07:00,1147.42,1147.65,1138.42,1138.53,1177.344382,0.489737073,-8.390147241,-8.879884314,31.53167554,34.24827768
5954,2018-04-19 09:00:00+07:00,1137.99,1137.99,1130.05,1132.04,1177.04809,-0.20948373,-9.141738976,-8.932255246,28.1038404,34.32981275
5955,2018-04-19 10:00:00+07:00,1130.99,1130.99,1116.68,1120.71,1176.574157,-1.278380764,-10.5302312,-9.251850437,23.33465542,33.98747585
5956,2018-04-19 11:00:00+07:00,1120.5,1121.19,1114.96,1115.19,1175.939101,-2.149256035,-11.93842048,-9.789164446,21.42686372,33.06206789
5957,2018-04-19 13:00:00+07:00,1114.96,1118.55,1100.23,1100.72,1175.146966,-3.416631882,-14.0599543,-10.64332242,17.4088322,32.10638963
5958,2018-04-19 14:00:00+07:00,1100.59,1117.96,1094.63,1094.63,1174.156404,-4.323509455,-16.04770924,-11.72419978,16.04509563,30.83752072
5959,2018-04-20 09:00:00+07:00,1095.84,1104.9,1078.01,1089.52,1173.14236,-4.884498209,-17.82982254,-12.94532433,14.98440521,29.78345287
5960,2018-04-20 10:00:00+07:00,1089.91,1097.12,1089.91,1095.51,1172.202584,-4.479773768,-18.54504154,-14.06526777,21.53266423,29.27536945
5961,2018-04-20 11:00:00+07:00,1095.61,1102.28,1095.61,1099.91,1171.32,-3.582235103,-18.54306165,-14.96082655,26.03916642,28.45115523
5962,2018-04-20 13:00:00+07:00,1100.34,1105.56,1100.2,1102.26,1170.539438,-2.545522063,-18.14272913,-15.59720707,28.40420414,27.51430706
5963,2018-04-20 14:00:00+07:00,1100.93,1119.86,1100.93,1119.86,1169.931573,-0.496902298,-16.21833494,-15.72143264,43.08346571,27.64172241
5964,2018-04-23 09:00:00+07:00,1124.33,1127.24,1113.87,1115.06,1169.294382,0.650185836,-14.90870035,-15.55888618,40.63640246,27.66341968
5965,2018-04-23 10:00:00+07:00,1115.64,1120.01,1111.75,1119.87,1168.741573,1.783884998,-13.32902993,-15.11291493,44.06492724,28.14750494
5966,2018-04-23 11:00:00+07:00,1119.98,1119.98,1112.06,1112.37,1168.062472,2.060100552,-12.53778924,-14.59788979,40.16926058,28.34038992
5967,2018-04-23 13:00:00+07:00,1112.47,1113.66,1096.16,1096.16,1167.20764,1.223835079,-13.06809594,-14.29193102,33.31402645,28.4677007
5968,2018-04-23 14:00:00+07:00,1096.01,1096.26,1076.78,1076.78,1166.130787,-0.470964893,-14.88063714,-14.40967225,27.31268552,28.41118964
5969,2018-04-24 09:00:00+07:00,1064.86,1068.73,1048.68,1061.26,1164.911124,-2.367623835,-17.36920204,-15.00157821,23.63994488,28.43299603
5970,2018-04-24 10:00:00+07:00,1061.22,1070.8,1059.3,1066.97,1163.741798,-2.931132776,-18.66549418,-15.7343614,27.50252762,28.86697202
5971,2018-04-24 11:00:00+07:00,1068.05,1083.23,1067.41,1081.76,1162.75618,-2.043364023,-18.28856643,-16.24520241,36.46705322,30.22827352
5972,2018-04-24 13:00:00+07:00,1083.07,1084.89,1078.31,1083.87,1161.821798,-1.097051568,-17.61651687,-16.5194653,37.65153712,31.77159077
5973,2018-04-24 14:00:00+07:00,1083.89,1083.89,1075.16,1080.74,1160.840337,-0.495556475,-17.13891089,-16.64335442,36.56257322,33.31288849
5974,2018-04-26 09:00:00+07:00,1082.52,1082.52,1070.43,1074.77,1159.876629,-0.321830282,-17.04564227,-16.72381199,34.51226608,34.2400029
5975,2018-04-26 10:00:00+07:00,1074.7,1078.12,1065.56,1065.56,1158.724157,-0.631364077,-17.51301708,-16.88165301,31.57096173,34.63513114
5976,2018-04-26 11:00:00+07:00,1065.02,1067.89,1064.33,1066.07,1157.538764,-0.605822898,-17.63893163,-17.03310873,31.91698119,34.88604379
5977,2018-04-26 13:00:00+07:00,1066.16,1066.16,1040.97,1040.97,1156.038876,-2.004591705,-19.53884836,-17.53425666,25.17095519,33.60657875
5978,2018-04-26 14:00:00+07:00,1042.07,1045.59,1039.35,1044.86,1154.463483,-2.368121702,-20.49440878,-18.12628708,27.72072261,32.68403019
5979,2018-04-27 09:00:00+07:00,1037.36,1048.02,1031.89,1038.32,1152.757865,-2.723948031,-21.53122212,-18.80727409,26.1098976,31.40152807
5980,2018-04-27 10:00:00+07:00,1037.9,1049.67,1033.27,1049.67,1151.163371,-1.908386411,-21.1927571,-19.28437069,33.34852737,30.91433284
5981,2018-04-27 11:00:00+07:00,1051.39,1054.94,1047.07,1052.49,1149.565393,-0.94138968,-20.46110779,-19.51971811,35.05100136,31.03840248
5982,2018-04-27 13:00:00+07:00,1052.39,1054.65,1041.07,1047.71,1147.89236,-0.413036549,-20.0360138,-19.62297725,33.48949827,31.47960339
5983,2018-04-27 14:00:00+07:00,1047.35,1050.26,1042.79,1050.26,1146.321236,0.281410996,-19.27121351,-19.5526245,35.14929196,32.30169961
5984,2018-05-02 09:00:00+07:00,1053.26,1053.52,1044.67,1047.23,1144.694045,0.686815258,-18.69410543,-19.38092069,34.06157538,32.77020302
5985,2018-05-02 10:00:00+07:00,1046.64,1046.85,1037.16,1038.05,1142.961798,0.495756806,-18.76122468,-19.25698149,30.93784225,32.37525938
5986,2018-05-02 11:00:00+07:00,1039.23,1039.59,1035.71,1037.34,1141.26764,0.480268361,-18.65664603,-19.13691439,30.7033142,31.87895774
5987,2018-05-02 13:00:00+07:00,1036.57,1041.24,1033.13,1039.84,1139.599663,0.779395798,-18.16266965,-18.94206545,32.63962739,31.59874733
5988,2018-05-02 14:00:00+07:00,1039.37,1039.37,1024.75,1029.08,1137.683371,0.412038998,-18.4270167,-18.8390557,28.8970286,31.19765894
5989,2018-05-03 09:00:00+07:00,1018.47,1024.05,1010.66,1014.06,1135.644382,-0.626602129,-19.62230836,-18.99570623,24.6483133,30.70318405
5990,2018-05-03 10:00:00+07:00,1014.25,1014.25,1003.79,1012.99,1133.58618,-1.139859419,-20.4205305,-19.28067108,24.37338539,30.16435578
5991,2018-05-03 11:00:00+07:00,1012.51,1014.69,1010.61,1014.57,1131.583146,-1.125195724,-20.68716574,-19.56197001,25.69142525,30.20153221
5992,2018-05-03 13:00:00+07:00,1015.78,1021.68,1013.04,1013.6,1129.58382,-0.940580572,-20.73769573,-19.79711516,25.39876362,30.035678
5993,2018-05-03 14:00:00+07:00,1014.35,1027.38,1014.07,1026.46,1127.694494,0.225621093,-19.51508879,-19.74070988,35.83470659,30.73030721
5994,2018-05-04 09:00:00+07:00,1032.12,1037.02,1027.06,1028.01,1125.906517,1.223635935,-18.21116496,-19.4348009,36.97902324,30.98962834
5995,2018-05-04 10:00:00+07:00,1027.66,1036.12,1027.59,1034.09,1124.166966,2.350222053,-16.49702333,-18.84724539,41.39415366,31.44271065
5996,2018-05-04 11:00:00+07:00,1034.24,1034.24,1029.88,1029.88,1122.366629,2.836296255,-15.30187507,-18.13817132,39.33899719,31.860532
5997,2018-05-04 13:00:00+07:00,1030.79,1030.79,1022.1,1023.54,1120.460674,2.75303307,-14.69687999,-17.44991306,36.40750559,31.9504044
5998,2018-05-04 14:00:00+07:00,1023.51,1029.36,1023.51,1026.8,1118.541236,2.923659886,-13.7953382,-16.71899808,38.92763662,32.29798021
5999,2018-05-07 09:00:00+07:00,1034.64,1036.04,1030.27,1030.27,1116.643708,3.251213594,-12.65498109,-15.90619469,41.58141618,33.05823549
6000,2018-05-07 10:00:00+07:00,1030.32,1032.66,1028.79,1031.52,1114.760112,3.510869744,-11.51760751,-15.02847725,42.54986438,33.90441764
6001,2018-05-07 11:00:00+07:00,1031.65,1037.13,1031.52,1037.13,1112.933258,3.984600447,-10.04772669,-14.03232714,46.81153937,34.91669707
6002,2018-05-07 13:00:00+07:00,1037.62,1049.9,1036.83,1049.5,1111.242697,4.990000884,-7.794826033,-12.78482692,54.77745634,36.76529905
6003,2018-05-07 14:00:00+07:00,1049.87,1062.26,1049.87,1062.26,1109.706404,6.289452525,-4.923011261,-11.21246379,61.22807511,39.37813918
6004,2018-05-08 09:00:00+07:00,1061.12,1072.28,1057.24,1070.09,1108.250674,7.376134345,-1.992295855,-9.3684302,64.56800792,42.24918365
6005,2018-05-08 10:00:00+07:00,1068.8,1068.87,1059.97,1061.88,1106.681124,7.232043476,-0.328375855,-7.560419331,58.84413925,44.61723465
6006,2018-05-08 11:00:00+07:00,1062.28,1069.62,1062.28,1065.45,1105.125843,7.059370401,1.26379367,-5.795576731,60.48453673,47.1233613
6007,2018-05-08 13:00:00+07:00,1065.14,1071.14,1065.14,1067.89,1103.592809,6.789630668,2.691461604,-4.098169064,61.61078196,48.96450954
6008,2018-05-08 14:00:00+07:00,1068.8,1069.69,1060.45,1060.45,1101.931011,5.827198176,3.185828657,-2.64136952,56.33805228,50.34729733
6009,2018-05-09 09:00:00+07:00,1058.33,1061.45,1051.79,1060.3,1100.349551,4.933000991,3.524881719,-1.408119272,56.23356164,51.40725504
6010,2018-05-09 10:00:00+07:00,1061.89,1063.14,1056.56,1061.95,1098.781685,4.232076155,3.881975921,-0.350100233,57.17448769,52.68121864
6011,2018-05-09 11:00:00+07:00,1061.07,1064.34,1060.83,1064.34,1097.274157,3.726613635,4.308166811,0.581553175,58.56408776,54.26383166
6012,2018-05-09 13:00:00+07:00,1064.98,1069.8,1062.71,1062.93,1095.755169,3.11915946,4.480502501,1.361343041,57.38114864,55.58193966
6013,2018-05-09 14:00:00+07:00,1063.58,1063.58,1054.06,1056.97,1094.145843,2.182143078,4.089021888,1.90687881,52.5493361,56.36536251
6014,2018-05-10 09:00:00+07:00,1058.22,1058.72,1051.81,1054.98,1092.565169,1.336066015,3.576961329,2.240895314,51.00498872,56.96929996
6015,2018-05-10 10:00:00+07:00,1055.04,1059.06,1053.25,1058.08,1091.08382,0.913127458,3.382304637,2.469177178,53.30707776,57.43326699
6016,2018-05-10 11:00:00+07:00,1058.62,1059.34,1056.67,1057.85,1089.694494,0.562981035,3.172903472,2.609922437,53.10769915,57.31399862
6017,2018-05-10 13:00:00+07:00,1058.27,1058.49,1045.06,1045.06,1088.323146,-0.526018441,1.952399386,2.478417827,43.38913556,56.03978865
6018,2018-05-10 14:00:00+07:00,1043.82,1048.2,1025.75,1028.87,1086.798427,-2.236810699,-0.317595547,1.919215152,34.72623576,53.9082335
6019,2018-05-11 09:00:00+07:00,1026.34,1028.57,1016.68,1023.51,1085.228764,-3.551404626,-2.52004063,1.031363996,32.4185409,52.02069076
6020,2018-05-11 10:00:00+07:00,1023.77,1028.09,1022.51,1024.92,1083.640337,-4.108615975,-4.104405973,0.004210002,33.66732452,50.1051756
6021,2018-05-11 11:00:00+07:00,1023.85,1023.85,1014.3,1023.09,1082.059663,-4.359309522,-5.4449269,-1.085617378,32.81968595,48.04866874
6022,2018-05-11 13:00:00+07:00,1023.54,1041.94,1023.31,1041.27,1080.579326,-3.117814677,-4.982885724,-1.865071048,47.07535312,47.38704738
6023,2018-05-11 14:00:00+07:00,1041.18,1044.85,1039.82,1044.85,1079.106067,-1.930758029,-4.278518584,-2.347760555,49.35443922,46.89568149
6024,2018-05-14 09:00:00+07:00,1051.69,1054.04,1046.94,1049.97,1077.720225,-0.73736987,-3.269472892,-2.532103022,52.50455382,46.56211478
6025,2018-05-14 10:00:00+07:00,1050.65,1050.82,1042.31,1047.84,1076.381461,-0.063570068,-2.611565608,-2.54799554,51.08111227,46.02761654
6026,2018-05-14 11:00:00+07:00,1048.1,1051.45,1048.1,1049.31,1075.136292,0.479128596,-1.949084794,-2.42821339,52.04733627,45.64662994
6027,2018-05-14 13:00:00+07:00,1049.22,1058.76,1048.4,1052.7,1073.962809,1.032644331,-1.137407976,-2.170052308,54.28958337,45.77093331
6028,2018-05-14 14:00:00+07:00,1053.18,1066.98,1053.18,1066.98,1073.060449,2.25654454,0.650628368,-1.605916172,62.28890367,46.57692724
6029,2018-05-15 09:00:00+07:00,1072.25,1077.39,1071.02,1075.87,1072.240787,3.487349549,2.753270764,-0.734078785,66.24881261,47.50133687
6030,2018-05-15 10:00:00+07:00,1075.96,1076.01,1072.36,1073.04,1071.379101,3.902070126,4.143508872,0.241438746,63.94681782,48.27555963
6031,2018-05-15 11:00:00+07:00,1073.84,1079.58,1073.13,1078.06,1070.517079,4.275619506,5.585963129,1.310343623,66.19101172,49.90426507
6032,2018-05-15 13:00:00+07:00,1077.42,1084.2,1077.42,1083.03,1069.781573,4.590845618,7.048900646,2.458055027,68.29517524,52.30204646
6033,2018-05-15 14:00:00+07:00,1083.45,1083.45,1073.5,1073.5,1068.910337,3.91717157,7.35451949,3.43734792,60.51750506,54.30911533
6034,2018-05-16 09:00:00+07:00,1073.5,1073.5,1065.1,1068.72,1068.068764,2.953195043,7.128841724,4.175646681,57.01051799,55.97648629
6035,2018-05-16 10:00:00+07:00,1069.1,1072.46,1068.65,1069.12,1067.256292,2.18164036,6.90269713,4.721056771,57.23385977,57.72035585
6036,2018-05-16 11:00:00+07:00,1069.28,1070.31,1068.02,1068.02,1066.342697,1.470439235,6.559105815,5.08866658,56.36660435,58.38401666
6037,2018-05-16 13:00:00+07:00,1067.41,1068.16,1053.06,1056.42,1065.254382,0.160911992,5.289806569,5.128894577,48.09086893,58.29376163
6038,2018-05-16 14:00:00+07:00,1057.42,1058.5,1052.18,1054.62,1064.149326,-0.829940535,4.091468909,4.921409444,46.93922082,57.89623785
6039,2018-05-17 09:00:00+07:00,1055.21,1057.84,1050.25,1053.33,1063.044382,-1.534673185,3.003067963,4.537741148,46.08741343,57.53954507
6040,2018-05-17 10:00:00+07:00,1053.74,1053.8,1041.97,1042.45,1061.864494,-2.631641755,1.248188954,3.879830709,39.5658736,56.64801203
6041,2018-05-17 11:00:00+07:00,1042.3,1048.83,1041.95,1048.79,1060.754157,-2.812013081,0.364814358,3.176827439,44.49473955,55.94838033
6042,2018-05-17 13:00:00+07:00,1050.04,1050.43,1039.44,1044.99,1059.703146,-3.049125613,-0.634579578,2.414546035,42.26952862,54.51842497
6043,2018-05-17 14:00:00+07:00,1044.25,1044.25,1030.64,1030.64,1058.56382,-3.975699383,-2.555078193,1.42062119,35.12557062,52.29533625
6044,2018-05-18 09:00:00+07:00,1033.33,1038.46,1028.52,1029.51,1057.539101,-4.433110632,-4.1207671,0.312343532,34.62924608,50.20122399
6045,2018-05-18 10:00:00+07:00,1029.64,1033.55,1024.89,1027.35,1056.552135,-4.628109887,-5.472793827,-0.84468394,33.6504478,47.87689799
6046,2018-05-18 11:00:00+07:00,1027.0,1027.94,1020.05,1021.14,1055.657978,-4.896325344,-6.965090621,-2.068765276,30.9425699,45.20885475
6047,2018-05-18 13:00:00+07:00,1021.04,1027.38,1013.57,1022.64,1054.849101,-4.693177098,-7.935236649,-3.242059551,32.3584808,43.19749588
6048,2018-05-18 14:00:00+07:00,1023.01,1040.84,1023.01,1040.54,1054.298764,-3.147930193,-7.176972293,-4.029042099,46.46474062,42.44422606
6049,2018-05-21 09:00:00+07:00,1043.82,1043.82,1034.99,1037.7,1053.649213,-2.158889825,-6.727654381,-4.568764555,44.86604315,41.56081059
6050,2018-05-21 10:00:00+07:00,1037.49,1037.49,1028.96,1037.26,1052.945281,-1.412233129,-6.334055967,-4.921822838,44.6099526,40.72104975
6051,2018-05-21 11:00:00+07:00,1037.87,1040.34,1035.57,1038.89,1052.233258,-0.721317471,-5.823469677,-5.102152206,45.84319495,40.56050161
6052,2018-05-21 13:00:00+07:00,1037.96,1041.72,1030.86,1030.86,1051.233258,-0.716392761,-5.997643157,-5.281250396,41.00018727,40.13628493
6053,2018-05-21 14:00:00+07:00,1030.67,1030.67,1014.98,1014.98,1050.108764,-1.641027906,-7.332535278,-5.691507372,33.46986056,39.23503115
6054,2018-05-22 09:00:00+07:00,1006.18,1015.97,1001.99,1005.94,1048.828652,-2.659569202,-9.015968874,-6.356399673,30.08261852,38.55765579
6055,2018-05-22 10:00:00+07:00,1006.43,1014.8,1004.86,1012.54,1047.706966,-2.679405477,-9.705656519,-7.026251042,35.23593282,37.89631245
6056,2018-05-22 11:00:00+07:00,1011.69,1011.69,999.9,999.9,1046.625393,-3.293977889,-11.1437234,-7.849745514,30.58632246,37.06179772
6057,2018-05-22 13:00:00+07:00,997.25,997.25,976.73,984.92,1045.593258,-4.390928179,-13.33840574,-8.947477559,26.17762365,36.42265865
6058,2018-05-22 14:00:00+07:00,983.84,986.76,980.58,985.91,1044.746629,-4.703543726,-14.82690722,-10.12336349,26.92725314,35.8725163
6059,2018-05-23 09:00:00+07:00,974.8,980.95,969.02,975.86,1043.722921,-5.201992309,-16.62585388,-11.42386157,24.23666595,35.20010331
6060,2018-05-23 10:00:00+07:00,975.79,980.06,974.58,974.92,1042.522472,-5.197552631,-17.92080236,-12.72324973,23.99516148,34.70385985
6061,2018-05-23 11:00:00+07:00,975.33,976.56,966.92,967.87,1041.219101,-5.256224719,-19.29353063,-14.03730591,22.20783282,33.97881357
6062,2018-05-23 13:00:00+07:00,967.72,979.35,965.92,976.46,1040.047416,-4.341290092,-19.46391852,-15.12262843,29.13420953,32.74091849
6063,2018-05-23 14:00:00+07:00,977.47,995.25,977.47,988.94,1039.083034,-2.605934631,-18.38004672,-15.77411209,37.79927397,32.23614926
6064,2018-05-24 09:00:00+07:00,992.24,995.82,986.38,992.3,1038.259888,-1.023403129,-17.053366,-16.02996287,39.92893208,31.90179066
6065,2018-05-24 10:00:00+07:00,992.04,992.29,983.2,985.61,1037.355843,-0.258652619,-16.35327864,-16.09462602,37.19803134,31.28427897
6066,2018-05-24 11:00:00+07:00,984.64,986.7,982.99,984.06,1036.716404,0.282051438,-15.74206173,-16.02411316,36.57389468,30.96811521
6067,2018-05-24 13:00:00+07:00,983.31,987.54,974.14,986.47,1036.060337,0.906058013,-14.89154065,-15.79759866,38.30715799,31.31363646
6068,2018-05-24 14:00:00+07:00,986.97,987.38,979.39,985.92,1035.471573,1.358600164,-14.09934846,-15.45794862,38.05159398,31.88284899
6069,2018-05-25 09:00:00+07:00,981.47,984.97,975.73,981.21,1034.70236,1.411370722,-13.69373522,-15.10510594,35.84610629,31.92643281
6070,2018-05-25 10:00:00+07:00,981.31,987.56,978.67,979.05,1033.877191,1.370324113,-13.3922008,-14.76252491,34.84855756,32.23087818
6071,2018-05-25 11:00:00+07:00,979.01,984.69,979.01,982.01,1033.138989,1.596249646,-12.76721285,-14.3634625,37.41871229,33.03381308
6072,2018-05-25 13:00:00+07:00,981.63,985.9,973.64,973.65,1032.278202,1.251610626,-12.79894922,-14.05055984,33.40994996,33.49686285
6073,2018-05-25 14:00:00+07:00,973.37,978.76,963.9,963.9,1031.34191,0.475860117,-13.4557347,-13.93159481,29.44758739,33.86907153
6074,2018-05-28 09:00:00+07:00,938.86,951.34,935.99,949.35,1030.345281,-0.836845964,-14.97765227,-14.1408063,24.73341434,33.92180387
6075,2018-05-28 10:00:00+07:00,949.09,949.16,939.17,948.03,1029.341798,-1.571076141,-16.10465148,-14.53357534,24.35252793,34.07499638
6076,2018-05-28 11:00:00+07:00,947.88,947.99,938.02,939.66,1028.21618,-2.350572998,-17.47179159,-15.12121859,22.03531051,33.56793217
6077,2018-05-28 13:00:00+07:00,939.8,939.8,927.92,927.92,1027.079551,-3.327287716,-19.28032823,-15.95304052,19.26616748,32.24413885
6078,2018-05-28 14:00:00+07:00,928.47,931.75,927.47,931.75,1026.154719,-3.375189181,-20.17202699,-16.79683781,22.67993381,31.01206754
6079,2018-05-29 09:00:00+07:00,925.89,930.19,916.0,920.52,1025.11573,-3.791818698,-21.53661119,-17.74479249,20.00842402,29.78423845
6080,2018-05-29 10:00:00+07:00,920.66,938.23,917.96,933.42,1024.203933,-2.869156856,-21.33123856,-18.4620817,30.18206943,29.3276795
6081,2018-05-29 11:00:00+07:00,933.83,938.73,931.78,938.68,1023.362135,-1.636448159,-20.5076419,-18.87119374,33.87506123,29.01110116
6082,2018-05-29 13:00:00+07:00,940.37,958.96,940.37,953.19,1022.538876,0.32001446,-18.47117567,-18.79119013,42.85468881,29.35417936
6083,2018-05-29 14:00:00+07:00,951.73,952.18,941.43,952.18,1021.686854,1.636371494,-16.74572576,-18.38209725,42.4228403,29.82394608
6084,2018-05-30 09:00:00+07:00,953.41,953.41,939.96,939.96,1020.629213,1.763391502,-16.17785788,-17.94124938,37.49916709,30.01327533
6085,2018-05-30 10:00:00+07:00,938.75,945.7,932.26,945.7,1019.683371,2.280445623,-15.09069235,-17.37113797,40.9651266,30.26659064
6086,2018-05-30 11:00:00+07:00,946.18,952.16,946.18,951.59,1018.874944,3.019235789,-13.59709324,-16.61632902,44.37394618,31.04973322
6087,2018-05-30 13:00:00+07:00,951.64,952.35,942.41,947.11,1017.979551,3.18960659,-12.62932079,-15.81892738,42.36993306,31.97275791
6088,2018-05-30 14:00:00+07:00,947.31,949.72,946.7,948.5,1017.060787,3.362111953,-11.61628744,-14.97839939,43.22665223,33.29370348
6089,2018-05-31 09:00:00+07:00,947.96,955.47,945.29,953.87,1016.188315,3.773243572,-10.26184492,-14.0350885,46.53350774,34.87805918
6090,2018-05-31 10:00:00+07:00,954.47,964.64,954.26,964.64,1015.37382,4.648404704,-8.224582616,-12.87298732,52.50819885,37.05469406
6091,2018-05-31 11:00:00+07:00,964.12,967.07,961.66,963.34,1014.40573,4.987659297,-6.638413199,-11.6260725,51.7563855,39.37542392
6092,2018-05-31 13:00:00+07:00,964.05,970.48,962.88,970.48,1013.374494,5.500486964,-4.75046379,-10.25095075,55.52305413,41.72136108
6093,2018-05-31 14:00:00+07:00,970.86,975.51,970.67,971.25,1012.263933,5.676168358,-3.155740307,-8.831908665,55.92273139,44.28666875
6094,2018-06-01 09:00:00+07:00,973.67,980.98,973.56,977.04,1011.310674,5.938751026,-1.408469883,-7.347220909,58.9126229,46.33885114
6095,2018-06-01 10:00:00+07:00,977.37,994.63,977.03,993.43,1010.501461,6.904968334,1.283989508,-5.620978825,65.95311765,48.63014089
6096,2018-06-01 11:00:00+07:00,992.98,993.66,987.53,993.66,1009.667416,7.214528227,3.397181459,-3.817346768,66.04105685,50.28631003
6097,2018-06-01 13:00:00+07:00,994.13,995.06,982.64,983.67,1008.804719,6.42762044,4.217178782,-2.210441658,58.92225598,51.46483973
6098,2018-06-01 14:00:00+07:00,984.14,992.87,984.14,992.87,1008.047079,6.204730082,5.545470944,-0.659259138,62.88956391,53.2784395
6099,2018-06-04 09:00:00+07:00,994.48,1002.03,992.01,998.63,1007.335618,6.113364603,6.982446615,0.869082013,65.15841783,55.00653173
6100,2018-06-04 10:00:00+07:00,998.73,1000.49,996.92,1000.49,1006.618202,5.846403416,8.177086283,2.330682867,65.8837663,56.54294745
6101,2018-06-04 11:00:00+07:00,1001.53,1006.97,1001.53,1003.68,1005.952472,5.554929145,9.274344298,3.719415153,67.14700724,58.31273846
6102,2018-06-04 13:00:00+07:00,1004.41,1011.17,1004.41,1010.35,1005.428652,5.472794774,10.56040862,5.087613846,69.67537576,60.201933
6103,2018-06-04 14:00:00+07:00,1010.32,1013.78,1009.64,1013.78,1004.96573,5.306933378,11.72128057,6.414347191,70.91499292,61.94346766
6104,2018-06-05 09:00:00+07:00,1013.59,1025.09,1011.59,1017.87,1004.513933,5.127312318,12.82348759,7.69617527,72.3656199,63.36185488
6105,2018-06-05 10:00:00+07:00,1018.41,1024.01,1016.44,1021.32,1004.103483,4.895953512,13.81611716,8.920163648,73.56338827,64.91949793
6106,2018-06-05 11:00:00+07:00,1020.95,1025.14,1020.26,1024.6,1003.873596,4.622286829,14.69802219,10.07573536,74.68672728,66.28833173
6107,2018-06-05 13:00:00+07:00,1024.49,1025.26,1015.36,1018.6,1003.758202,3.733685402,14.74284211,11.00915671,68.91775734,67.21654787
